0021000200000070012       Matebuss                                                                          
0021000300000070013       LADE - MUNKEGATA - KROPPANMARKA - SJETNMARKA                                      
0021000400000070014       LADE - MUNKEGATA - KOLSTAD / HEIMDAL                                              
0021000500000070015       DRAGVOLL - DRONNINGENS GATE - BUENGET                                             
0021000600000070016       VíRESTRùA - MUNKEGATA - ROMOLSLIA                                                 
0021000700000070017       VIKèSEN / REPPE - MUNKEGATA - FLATèSEN                                            
0021000800000070018       STEINèSEN / BLAKLI - DRONNINGENS GATE - STAVSET                                   
0021000900000070019       DRAGVOLL - MUNKEGATA - KATTEM / LUNDèSEN                                          
00210010000000700110      DRONNINGENS GATE - SKISTUA                                                        
00210011000000700111      VIKèSEN / JONSVATNET - DRONNINGENS GATE - TROLLAHAUGEN                            
002100150000007001                                                                                          
002100190000007001                                                                                          
00210020000000700120      DRONNINGENS GATE - VALENTINLYST                                                   
00210036000000700136      MUNKEGATA - BRUNDALEN / JAKOBSLI                                                  
002100370000007001                                                                                          
002100400000007001                                                                                          
00210043000000700143      DRONNINGENSGATE - RINGVèL                                                         
00210044000000700144      MUNKEGATA - VESTRE ROSTEN - SANDBAKKEN / HEGGSTADMOEN                             
00210046000000700146      PIRBADET - MUNKEGATA - TILLER                                                     
00210047000000700147      MUNKEGATA - TILLER - SANDMOEN - KLíBU                                             
00210052000000700152      MUNKEGATA - VESTLIA (Othilienborg)                                                
00210054000000700154      TRONDHEIM SENTRALSTASJON - MUNKEGATA - BRATSBERG                                  
00210055000000700155      MUNKEGATA - RATE                                                                  
00210060000000700160      MUNKEGATA - VALENTINLYST                                                          
00210063000000700163      SINGSAKER - DRONNINGENS GATE - ILSVIKA                                            
00210066000000700166      MUNKEGATA - JAKOBSLI                                                              
002100670000007001                                                                                          
00210071000000700171      HAIMDAL STASJON - SPONGDAL                                                        
00210073000000700173      TRONDHEIM SENTRALSTASJON - MUNKEGATA - SPONGDAL via Heimdal / RingvÜl / Mebygda   
00210075000000700175      MUNKEGATA - SPONGDAL via Trolla / Rye                                             
002100760000007001                                                                                          
00210080000000700180      VíRESTRùA - JAKOBSLI - SANDMOEN - INDUSTRIVEIEN                                   
002100810000007001                                                                                          
002100820000007001                                                                                          
002100880000007001                                                                                          
002100890000007001                                                                                          
002100900000007001                                                                                          
002100910000007001                                                                                          
002100920000007001                                                                                          
002100930000007001                                                                                          
002100940000007001                                                                                          
002100950000007001                                                                                          
00210096000000700196                                                                                        
002100970000007001                                                                                          
002100980000007001                                                                                          
002101030000007001103     Nattbuss Kroppanmarka / Sjetnemarka                                               
002101040000007001                                                                                          
002101050000007001                                                                                          
002101060000007001                                                                                          
002101070000007001                                                                                          
002101080000007001                                                                                          
002101090000007001                                                                                          
002101190000007001                                                                                          
002101360000007001                                                                                          
002101460000007001                                                                                          
002101540000007001                                                                                          
002101550000007001                                                                                          
002101750000007001                                                                                          
002101880000007001                                                                                          
002102540000007001254     TS - EKLESBAKKEN - KLíBU SENTRUM - BJùRKLI - LER                                  
002102550000007001255     SKOLERUTE KLíBU                                                                   
002103010000007001                                                                                          
002103910000007001391     BrekkÜsen - Melhus - Tiller - Lade                                                
002105010000007001501     Melhus skysstasjon - Ugleveien                                                    
002107770000007001777     REPPE - REPPEVEIEN                                                                
