shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ATB:JourneyPattern:0880202-2019-04-22,63.50957,10.14028,0,0.0
ATB:JourneyPattern:0880202-2019-04-22,63.50953,10.14217,1,210.44095
ATB:JourneyPattern:0880202-2019-04-22,63.50934,10.14568,2,601.7444
ATB:JourneyPattern:0880202-2019-04-22,63.5088,10.14774,3,838.8105
ATB:JourneyPattern:0880202-2019-04-22,63.50712,10.15117,4,1263.9767
ATB:JourneyPattern:0880202-2019-04-22,63.46359,10.19941,5,8497.139
ATB:JourneyPattern:0880202-2019-04-22,63.46052,10.2013,6,8898.46
ATB:JourneyPattern:0880202-2019-04-22,63.45802,10.20273,7,9219.07
ATB:JourneyPattern:0880202-2019-04-22,63.4561,10.20377,8,9462.145
ATB:JourneyPattern:0880202-2019-04-22,63.45564,10.20394,9,9516.736
ATB:JourneyPattern:0880202-2019-04-22,63.45499,10.20413,10,9592.122
ATB:JourneyPattern:0880202-2019-04-22,63.45426,10.2042,11,9673.758
ATB:JourneyPattern:0880202-2019-04-22,63.45371,10.20405,12,9737.22
ATB:JourneyPattern:0880202-2019-04-22,63.4528,10.20374,13,9844.237
ATB:JourneyPattern:0880202-2019-04-22,63.4521,10.20315,14,9946.148
ATB:JourneyPattern:0880202-2019-04-22,63.45122,10.20172,15,10133.062
ATB:JourneyPattern:0880202-2019-04-22,63.45122,10.20172,16,10133.062
ATB:JourneyPattern:0880101-2019-04-22,63.45122,10.20172,0,0.0
ATB:JourneyPattern:0880101-2019-04-22,63.4521,10.20315,1,186.91402
ATB:JourneyPattern:0880101-2019-04-22,63.4528,10.20374,2,288.82455
ATB:JourneyPattern:0880101-2019-04-22,63.45371,10.20405,3,395.84192
ATB:JourneyPattern:0880101-2019-04-22,63.45426,10.2042,4,459.30377
ATB:JourneyPattern:0880101-2019-04-22,63.45499,10.20413,5,540.93976
ATB:JourneyPattern:0880101-2019-04-22,63.45564,10.20394,6,616.3253
ATB:JourneyPattern:0880101-2019-04-22,63.4561,10.20377,7,670.9173
ATB:JourneyPattern:0880101-2019-04-22,63.45802,10.20273,8,913.99176
ATB:JourneyPattern:0880101-2019-04-22,63.46052,10.2013,9,1234.6016
ATB:JourneyPattern:0880101-2019-04-22,63.46359,10.19941,10,1635.9233
ATB:JourneyPattern:0880101-2019-04-22,63.50712,10.15117,11,8869.085
ATB:JourneyPattern:0880101-2019-04-22,63.5088,10.14774,12,9294.252
ATB:JourneyPattern:0880101-2019-04-22,63.50934,10.14568,13,9531.317
ATB:JourneyPattern:0880101-2019-04-22,63.50953,10.14217,14,9922.621
ATB:JourneyPattern:0880101-2019-04-22,63.50957,10.14028,15,10133.062
ATB:JourneyPattern:0880101-2019-04-22,63.50957,10.14028,16,10133.062
ATB:JourneyPattern:0800214-2019-04-22,63.11422,7.73556,0,0.0
ATB:JourneyPattern:0800214-2019-04-22,63.11328,7.73563,1,104.93006
ATB:JourneyPattern:0800214-2019-04-22,63.11318,7.7364,2,191.3659
ATB:JourneyPattern:0800214-2019-04-22,63.11458,7.74925,3,1630.286
ATB:JourneyPattern:0800214-2019-04-22,63.11616,7.75764,4,2580.6736
ATB:JourneyPattern:0800214-2019-04-22,63.1235,7.77088,5,4265.88
ATB:JourneyPattern:0800214-2019-04-22,63.12865,7.7894,6,6405.743
ATB:JourneyPattern:0800214-2019-04-22,63.13466,7.80071,7,7831.486
ATB:JourneyPattern:0800214-2019-04-22,63.17638,7.79614,8,12503.515
ATB:JourneyPattern:0800214-2019-04-22,63.18988,7.83528,9,17112.451
ATB:JourneyPattern:0800214-2019-04-22,63.19773,7.87942,10,22103.193
ATB:JourneyPattern:0800214-2019-04-22,63.20304,7.91137,11,25708.637
ATB:JourneyPattern:0800214-2019-04-22,63.20964,7.95533,12,30657.086
ATB:JourneyPattern:0800214-2019-04-22,63.21437,7.97978,13,33429.312
ATB:JourneyPattern:0800214-2019-04-22,63.21934,8.00015,14,35763.406
ATB:JourneyPattern:0800214-2019-04-22,63.22743,8.0339,15,39626.867
ATB:JourneyPattern:0800214-2019-04-22,63.23663,8.06766,16,43522.062
ATB:JourneyPattern:0800214-2019-04-22,63.24414,8.09347,17,46514.375
ATB:JourneyPattern:0800214-2019-04-22,63.2536,8.11638,18,49273.57
ATB:JourneyPattern:0800214-2019-04-22,63.26209,8.13525,19,51576.99
ATB:JourneyPattern:0800214-2019-04-22,63.27242,8.13748,20,52753.406
ATB:JourneyPattern:0800214-2019-04-22,63.27996,8.13891,21,53607.72
ATB:JourneyPattern:0800214-2019-04-22,63.28347,8.14065,22,54043.824
ATB:JourneyPattern:0800214-2019-04-22,63.28525,8.13922,23,54297.996
ATB:JourneyPattern:0800214-2019-04-22,63.28576,8.13829,24,54416.07
ATB:JourneyPattern:0800214-2019-04-22,63.2862,8.13707,25,54560.44
ATB:JourneyPattern:0800214-2019-04-22,63.2862,8.13707,26,54560.44
ATB:JourneyPattern:0800102-2019-04-22,63.2862,8.13707,0,0.0
ATB:JourneyPattern:0800102-2019-04-22,63.28576,8.13829,1,144.3724
ATB:JourneyPattern:0800102-2019-04-22,63.28525,8.13922,2,262.44455
ATB:JourneyPattern:0800102-2019-04-22,63.28347,8.14065,3,516.61646
ATB:JourneyPattern:0800102-2019-04-22,63.27996,8.13891,4,952.72327
ATB:JourneyPattern:0800102-2019-04-22,63.27242,8.13748,5,1807.0342
ATB:JourneyPattern:0800102-2019-04-22,63.26209,8.13525,6,2983.4543
ATB:JourneyPattern:0800102-2019-04-22,63.2536,8.11638,7,5286.872
ATB:JourneyPattern:0800102-2019-04-22,63.24414,8.09347,8,8046.0684
ATB:JourneyPattern:0800102-2019-04-22,63.23663,8.06766,9,11038.381
ATB:JourneyPattern:0800102-2019-04-22,63.22743,8.0339,10,14933.573
ATB:JourneyPattern:0800102-2019-04-22,63.21934,8.00015,11,18797.035
ATB:JourneyPattern:0800102-2019-04-22,63.21437,7.97978,12,21131.13
ATB:JourneyPattern:0800102-2019-04-22,63.20964,7.95533,13,23903.355
ATB:JourneyPattern:0800102-2019-04-22,63.20304,7.91137,14,28851.807
ATB:JourneyPattern:0800102-2019-04-22,63.19773,7.87942,15,32457.25
ATB:JourneyPattern:0800102-2019-04-22,63.18988,7.83528,16,37447.992
ATB:JourneyPattern:0800102-2019-04-22,63.17638,7.79614,17,42056.926
ATB:JourneyPattern:0800102-2019-04-22,63.13466,7.80071,18,46728.957
ATB:JourneyPattern:0800102-2019-04-22,63.12865,7.7894,19,48154.7
ATB:JourneyPattern:0800102-2019-04-22,63.1235,7.77088,20,50294.562
ATB:JourneyPattern:0800102-2019-04-22,63.11616,7.75764,21,51979.77
ATB:JourneyPattern:0800102-2019-04-22,63.11458,7.74925,22,52930.156
ATB:JourneyPattern:0800102-2019-04-22,63.11318,7.7364,23,54369.08
ATB:JourneyPattern:0800102-2019-04-22,63.11328,7.73563,24,54455.51
ATB:JourneyPattern:0800102-2019-04-22,63.11422,7.73556,25,54560.44
ATB:JourneyPattern:0800102-2019-04-22,63.11422,7.73556,26,54560.44
ATB:JourneyPattern:0810202-2019-04-22,63.55334,10.22333,0,0.0
ATB:JourneyPattern:0810202-2019-04-22,63.55341,10.22415,1,91.61398
ATB:JourneyPattern:0810202-2019-04-22,63.55338,10.22506,2,192.96974
ATB:JourneyPattern:0810202-2019-04-22,63.55304,10.22685,3,395.79434
ATB:JourneyPattern:0810202-2019-04-22,63.55272,10.22799,4,527.6034
ATB:JourneyPattern:0810202-2019-04-22,63.55216,10.22976,5,734.26526
ATB:JourneyPattern:0810202-2019-04-22,63.52681,10.2646,6,5530.635
ATB:JourneyPattern:0810202-2019-04-22,63.49902,10.30312,7,10818.1045
ATB:JourneyPattern:0810202-2019-04-22,63.43898,10.38601,8,22211.672
ATB:JourneyPattern:0810202-2019-04-22,63.43781,10.38844,9,22511.9
ATB:JourneyPattern:0810202-2019-04-22,63.43696,10.39022,10,22731.482
ATB:JourneyPattern:0810202-2019-04-22,63.4368,10.39095,11,22814.674
ATB:JourneyPattern:0810202-2019-04-22,63.43682,10.39239,12,22974.99
ATB:JourneyPattern:0810202-2019-04-22,63.43686,10.39294,13,23036.377
ATB:JourneyPattern:0810202-2019-04-22,63.43703,10.39415,14,23172.396
ATB:JourneyPattern:0810202-2019-04-22,63.43745,10.39522,15,23300.355
ATB:JourneyPattern:0810202-2019-04-22,63.43781,10.39534,16,23342.598
ATB:JourneyPattern:0810202-2019-04-22,63.43825,10.39626,17,23456.123
ATB:JourneyPattern:0810202-2019-04-22,63.4382,10.39636,18,23468.568
ATB:JourneyPattern:0810202-2019-04-22,63.4382,10.39636,19,23468.568
ATB:JourneyPattern:0810101-2019-04-22,63.4382,10.39636,0,0.0
ATB:JourneyPattern:0810101-2019-04-22,63.43825,10.39626,1,12.445897
ATB:JourneyPattern:0810101-2019-04-22,63.43781,10.39534,2,125.96995
ATB:JourneyPattern:0810101-2019-04-22,63.43745,10.39522,3,168.21272
ATB:JourneyPattern:0810101-2019-04-22,63.43703,10.39415,4,296.17206
ATB:JourneyPattern:0810101-2019-04-22,63.43686,10.39294,5,432.19153
ATB:JourneyPattern:0810101-2019-04-22,63.43682,10.39239,6,493.57895
ATB:JourneyPattern:0810101-2019-04-22,63.4368,10.39095,7,653.8945
ATB:JourneyPattern:0810101-2019-04-22,63.43696,10.39022,8,737.08673
ATB:JourneyPattern:0810101-2019-04-22,63.43781,10.38844,9,956.66846
ATB:JourneyPattern:0810101-2019-04-22,63.43898,10.38601,10,1256.897
ATB:JourneyPattern:0810101-2019-04-22,63.49902,10.30312,11,12650.464
ATB:JourneyPattern:0810101-2019-04-22,63.52681,10.2646,12,17937.934
ATB:JourneyPattern:0810101-2019-04-22,63.55216,10.22976,13,22734.303
ATB:JourneyPattern:0810101-2019-04-22,63.55272,10.22799,14,22940.965
ATB:JourneyPattern:0810101-2019-04-22,63.55304,10.22685,15,23072.773
ATB:JourneyPattern:0810101-2019-04-22,63.55338,10.22506,16,23275.6
ATB:JourneyPattern:0810101-2019-04-22,63.55341,10.22415,17,23376.955
ATB:JourneyPattern:0810101-2019-04-22,63.55334,10.22333,18,23468.568
ATB:JourneyPattern:0810101-2019-04-22,63.55334,10.22333,19,23468.568
ATB:JourneyPattern:0820125-2019-04-22,63.84581,8.46043,0,0.0
ATB:JourneyPattern:0820125-2019-04-22,63.84584,8.4605,1,8.477839
ATB:JourneyPattern:0820125-2019-04-22,63.84588,8.46052,2,13.456199
ATB:JourneyPattern:0820125-2019-04-22,63.84822,8.45913,3,316.43546
ATB:JourneyPattern:0820125-2019-04-22,63.84911,8.45864,4,429.533
ATB:JourneyPattern:0820125-2019-04-22,63.85233,8.45552,5,928.64667
ATB:JourneyPattern:0820125-2019-04-22,63.85343,8.4543,6,1111.509
ATB:JourneyPattern:0820125-2019-04-22,63.85456,8.45411,7,1239.0659
ATB:JourneyPattern:0820125-2019-04-22,63.85543,8.45479,8,1361.9869
ATB:JourneyPattern:0820125-2019-04-22,63.85588,8.45613,9,1519.3417
ATB:JourneyPattern:0820125-2019-04-22,63.85613,8.45846,10,1780.2048
ATB:JourneyPattern:0820125-2019-04-22,63.85647,8.46203,11,2179.4138
ATB:JourneyPattern:0820125-2019-04-22,63.8569,8.46726,12,2763.579
ATB:JourneyPattern:0820125-2019-04-22,63.85743,8.47209,13,3304.4795
ATB:JourneyPattern:0820125-2019-04-22,63.86013,8.48389,14,4651.997
ATB:JourneyPattern:0820125-2019-04-22,63.86183,8.49097,15,5462.541
ATB:JourneyPattern:0820125-2019-04-22,63.86367,8.49689,16,6152.65
ATB:JourneyPattern:0820125-2019-04-22,63.86535,8.50097,17,6643.83
ATB:JourneyPattern:0820125-2019-04-22,63.86678,8.50586,18,7210.9805
ATB:JourneyPattern:0820125-2019-04-22,63.86781,8.51157,19,7856.8735
ATB:JourneyPattern:0820125-2019-04-22,63.86888,8.52136,20,8953.182
ATB:JourneyPattern:0820125-2019-04-22,63.86975,8.52728,21,9619.2705
ATB:JourneyPattern:0820125-2019-04-22,63.87087,8.53292,22,10259.373
ATB:JourneyPattern:0820125-2019-04-22,63.87238,8.53917,23,10975.137
ATB:JourneyPattern:0820125-2019-04-22,63.87338,8.54288,24,11402.872
ATB:JourneyPattern:0820125-2019-04-22,63.87419,8.54596,25,11757.395
ATB:JourneyPattern:0820125-2019-04-22,63.87451,8.54781,26,11966.394
ATB:JourneyPattern:0820125-2019-04-22,63.87464,8.54969,27,12176.174
ATB:JourneyPattern:0820125-2019-04-22,63.87451,8.55116,28,12340.452
ATB:JourneyPattern:0820125-2019-04-22,63.87434,8.55188,29,12422.806
ATB:JourneyPattern:0820125-2019-04-22,63.87391,8.55232,30,12491.292
ATB:JourneyPattern:0820125-2019-04-22,63.87361,8.55237,31,12525.149
ATB:JourneyPattern:0820125-2019-04-22,63.87217,8.55154,32,12710.171
ATB:JourneyPattern:0820125-2019-04-22,63.87202,8.55135,33,12737.118
ATB:JourneyPattern:0820125-2019-04-22,63.8719,8.5512,34,12758.502
ATB:JourneyPattern:0820125-2019-04-22,63.8719,8.5512,35,12758.502
ATB:JourneyPattern:0820125-2019-04-22,63.87194,8.55148,36,12791.09
ATB:JourneyPattern:0820125-2019-04-22,63.87209,8.55169,37,12819.818
ATB:JourneyPattern:0820125-2019-04-22,63.87382,8.55286,38,13052.309
ATB:JourneyPattern:0820125-2019-04-22,63.87461,8.55367,39,13178.262
ATB:JourneyPattern:0820125-2019-04-22,63.8752,8.55481,40,13321.154
ATB:JourneyPattern:0820125-2019-04-22,63.87573,8.557,41,13571.981
ATB:JourneyPattern:0820125-2019-04-22,63.87589,8.55979,42,13883.073
ATB:JourneyPattern:0820125-2019-04-22,63.87573,8.56357,43,14304.238
ATB:JourneyPattern:0820125-2019-04-22,63.87572,8.56567,44,14538.012
ATB:JourneyPattern:0820125-2019-04-22,63.87597,8.56821,45,14822.129
ATB:JourneyPattern:0820125-2019-04-22,63.87623,8.57183,46,15226.144
ATB:JourneyPattern:0820125-2019-04-22,63.8761,8.57755,47,15863.056
ATB:JourneyPattern:0820125-2019-04-22,63.87562,8.58172,48,16330.323
ATB:JourneyPattern:0820125-2019-04-22,63.87492,8.58451,49,16650.531
ATB:JourneyPattern:0820125-2019-04-22,63.87373,8.58783,50,17043.135
ATB:JourneyPattern:0820125-2019-04-22,63.87256,8.59202,51,17527.406
ATB:JourneyPattern:0820125-2019-04-22,63.87149,8.59723,52,18119.486
ATB:JourneyPattern:0820125-2019-04-22,63.87149,8.59723,53,18119.486
ATB:JourneyPattern:0820125-2019-04-22,63.87073,8.60528,54,19019.594
ATB:JourneyPattern:0820125-2019-04-22,63.87017,8.60772,55,19298.275
ATB:JourneyPattern:0820125-2019-04-22,63.86923,8.61002,56,19574.867
ATB:JourneyPattern:0820125-2019-04-22,63.86835,8.61225,57,19841.74
ATB:JourneyPattern:0820125-2019-04-22,63.86777,8.61545,58,20203.766
ATB:JourneyPattern:0820125-2019-04-22,63.86713,8.62092,59,20816.838
ATB:JourneyPattern:0820125-2019-04-22,63.86638,8.62727,60,21528.629
ATB:JourneyPattern:0820125-2019-04-22,63.86566,8.63179,61,22038.137
ATB:JourneyPattern:0820125-2019-04-22,63.86486,8.63545,62,22455.186
ATB:JourneyPattern:0820125-2019-04-22,63.86464,8.63719,63,22650.424
ATB:JourneyPattern:0820125-2019-04-22,63.86467,8.63871,64,22819.662
ATB:JourneyPattern:0820125-2019-04-22,63.86501,8.64001,65,22969.244
ATB:JourneyPattern:0820125-2019-04-22,63.86551,8.64141,66,23134.732
ATB:JourneyPattern:0820125-2019-04-22,63.86581,8.64315,67,23331.287
ATB:JourneyPattern:0820125-2019-04-22,63.86612,8.64535,68,23578.61
ATB:JourneyPattern:0820125-2019-04-22,63.86645,8.64726,69,23794.379
ATB:JourneyPattern:0820125-2019-04-22,63.86872,8.65393,70,24578.703
ATB:JourneyPattern:0820125-2019-04-22,63.86944,8.6568,71,24908.09
ATB:JourneyPattern:0820125-2019-04-22,63.86964,8.65858,72,25107.486
ATB:JourneyPattern:0820125-2019-04-22,63.86956,8.65992,73,25256.92
ATB:JourneyPattern:0820125-2019-04-22,63.86928,8.66136,74,25420.22
ATB:JourneyPattern:0820125-2019-04-22,63.86915,8.66198,75,25490.74
ATB:JourneyPattern:0820125-2019-04-22,63.86915,8.66198,76,25490.74
ATB:JourneyPattern:0820125-2019-04-22,63.87151,8.66421,77,25850.613
ATB:JourneyPattern:0820125-2019-04-22,63.87257,8.66662,78,26143.695
ATB:JourneyPattern:0820125-2019-04-22,63.87416,8.67314,79,26890.77
ATB:JourneyPattern:0820125-2019-04-22,63.87423,8.67709,80,27330.55
ATB:JourneyPattern:0820125-2019-04-22,63.8737,8.67966,81,27622.662
ATB:JourneyPattern:0820125-2019-04-22,63.87265,8.68155,82,27863.344
ATB:JourneyPattern:0820125-2019-04-22,63.87113,8.6831,83,28105.01
ATB:JourneyPattern:0820125-2019-04-22,63.86909,8.68344,84,28335.232
ATB:JourneyPattern:0820125-2019-04-22,63.81915,8.64804,85,35149.555
ATB:JourneyPattern:0820125-2019-04-22,63.81623,8.64508,86,35612.406
ATB:JourneyPattern:0820125-2019-04-22,63.81417,8.64238,87,35990.46
ATB:JourneyPattern:0820125-2019-04-22,63.81188,8.63791,88,36549.56
ATB:JourneyPattern:0820125-2019-04-22,63.81004,8.63482,89,36949.902
ATB:JourneyPattern:0820125-2019-04-22,63.80878,8.63349,90,37153.848
ATB:JourneyPattern:0820125-2019-04-22,63.80756,8.63314,91,37295.133
ATB:JourneyPattern:0820125-2019-04-22,63.80627,8.634,92,37467.723
ATB:JourneyPattern:0820125-2019-04-22,63.80553,8.63545,93,37648.94
ATB:JourneyPattern:0820125-2019-04-22,63.80474,8.63794,94,37939.742
ATB:JourneyPattern:0820125-2019-04-22,63.80416,8.64186,95,38380.867
ATB:JourneyPattern:0820125-2019-04-22,63.80371,8.64678,96,38930.844
ATB:JourneyPattern:0820125-2019-04-22,63.80354,8.65171,97,39479.977
ATB:JourneyPattern:0820125-2019-04-22,63.80319,8.6769,98,42284.383
ATB:JourneyPattern:0820125-2019-04-22,63.80301,8.67844,99,42456.984
ATB:JourneyPattern:0820125-2019-04-22,63.80252,8.67974,100,42611.637
ATB:JourneyPattern:0820125-2019-04-22,63.80206,8.68041,101,42702.11
ATB:JourneyPattern:0820125-2019-04-22,63.80151,8.68085,102,42780.516
ATB:JourneyPattern:0820125-2019-04-22,63.80024,8.68112,103,42925.05
ATB:JourneyPattern:0820125-2019-04-22,63.79964,8.68115,104,42991.926
ATB:JourneyPattern:0820125-2019-04-22,63.79926,8.68128,105,43036.633
ATB:JourneyPattern:0820125-2019-04-22,63.79926,8.68128,106,43036.633
ATB:JourneyPattern:0820118-2019-04-22,63.79926,8.68128,0,0.0
ATB:JourneyPattern:0820118-2019-04-22,63.79964,8.68115,1,44.708324
ATB:JourneyPattern:0820118-2019-04-22,63.80024,8.68112,2,111.58346
ATB:JourneyPattern:0820118-2019-04-22,63.80151,8.68085,3,256.11887
ATB:JourneyPattern:0820118-2019-04-22,63.80206,8.68041,4,334.52603
ATB:JourneyPattern:0820118-2019-04-22,63.80252,8.67974,5,424.99667
ATB:JourneyPattern:0820118-2019-04-22,63.80301,8.67844,6,579.65063
ATB:JourneyPattern:0820118-2019-04-22,63.80319,8.6769,7,752.2497
ATB:JourneyPattern:0820118-2019-04-22,63.80354,8.65171,8,3556.6584
ATB:JourneyPattern:0820118-2019-04-22,63.80371,8.64678,9,4105.7896
ATB:JourneyPattern:0820118-2019-04-22,63.80416,8.64186,10,4655.7676
ATB:JourneyPattern:0820118-2019-04-22,63.80474,8.63794,11,5096.8906
ATB:JourneyPattern:0820118-2019-04-22,63.80553,8.63545,12,5387.6924
ATB:JourneyPattern:0820118-2019-04-22,63.80627,8.634,13,5568.911
ATB:JourneyPattern:0820118-2019-04-22,63.80756,8.63314,14,5741.499
ATB:JourneyPattern:0820118-2019-04-22,63.80878,8.63349,15,5882.787
ATB:JourneyPattern:0820118-2019-04-22,63.81004,8.63482,16,6086.733
ATB:JourneyPattern:0820118-2019-04-22,63.81188,8.63791,17,6487.076
ATB:JourneyPattern:0820118-2019-04-22,63.81417,8.64238,18,7046.173
ATB:JourneyPattern:0820118-2019-04-22,63.81623,8.64508,19,7424.2266
ATB:JourneyPattern:0820118-2019-04-22,63.81915,8.64804,20,7887.08
ATB:JourneyPattern:0820118-2019-04-22,63.86909,8.68344,21,14701.4
ATB:JourneyPattern:0820118-2019-04-22,63.87113,8.6831,22,14931.625
ATB:JourneyPattern:0820118-2019-04-22,63.87265,8.68155,23,15173.29
ATB:JourneyPattern:0820118-2019-04-22,63.8737,8.67966,24,15413.973
ATB:JourneyPattern:0820118-2019-04-22,63.87423,8.67709,25,15706.084
ATB:JourneyPattern:0820118-2019-04-22,63.87416,8.67314,26,16145.865
ATB:JourneyPattern:0820118-2019-04-22,63.87257,8.66662,27,16892.938
ATB:JourneyPattern:0820118-2019-04-22,63.87151,8.66421,28,17186.021
ATB:JourneyPattern:0820118-2019-04-22,63.86916,8.66199,29,17545.893
ATB:JourneyPattern:0820118-2019-04-22,63.86916,8.66199,30,17545.893
ATB:JourneyPattern:0820118-2019-04-22,63.86928,8.66136,31,17616.412
ATB:JourneyPattern:0820118-2019-04-22,63.86956,8.65992,32,17779.715
ATB:JourneyPattern:0820118-2019-04-22,63.86964,8.65858,33,17929.148
ATB:JourneyPattern:0820118-2019-04-22,63.86944,8.6568,34,18128.543
ATB:JourneyPattern:0820118-2019-04-22,63.86872,8.65393,35,18457.932
ATB:JourneyPattern:0820118-2019-04-22,63.86645,8.64726,36,19242.254
ATB:JourneyPattern:0820118-2019-04-22,63.86612,8.64535,37,19458.025
ATB:JourneyPattern:0820118-2019-04-22,63.86581,8.64315,38,19705.348
ATB:JourneyPattern:0820118-2019-04-22,63.86551,8.64141,39,19901.9
ATB:JourneyPattern:0820118-2019-04-22,63.86501,8.64001,40,20067.389
ATB:JourneyPattern:0820118-2019-04-22,63.86467,8.63871,41,20216.973
ATB:JourneyPattern:0820118-2019-04-22,63.86464,8.63719,42,20386.21
ATB:JourneyPattern:0820118-2019-04-22,63.86486,8.63545,43,20581.45
ATB:JourneyPattern:0820118-2019-04-22,63.86566,8.63179,44,20998.496
ATB:JourneyPattern:0820118-2019-04-22,63.86638,8.62727,45,21508.004
ATB:JourneyPattern:0820118-2019-04-22,63.86713,8.62092,46,22219.797
ATB:JourneyPattern:0820118-2019-04-22,63.86777,8.61545,47,22832.87
ATB:JourneyPattern:0820118-2019-04-22,63.86835,8.61225,48,23194.895
ATB:JourneyPattern:0820118-2019-04-22,63.86923,8.61002,49,23461.766
ATB:JourneyPattern:0820118-2019-04-22,63.87017,8.60772,50,23738.36
ATB:JourneyPattern:0820118-2019-04-22,63.87073,8.60528,51,24017.041
ATB:JourneyPattern:0820118-2019-04-22,63.87149,8.59723,52,24917.146
ATB:JourneyPattern:0820118-2019-04-22,63.87149,8.59723,53,24917.146
ATB:JourneyPattern:0820118-2019-04-22,63.87256,8.59202,54,25509.227
ATB:JourneyPattern:0820118-2019-04-22,63.87373,8.58783,55,25993.498
ATB:JourneyPattern:0820118-2019-04-22,63.87492,8.58451,56,26386.104
ATB:JourneyPattern:0820118-2019-04-22,63.87562,8.58172,57,26706.31
ATB:JourneyPattern:0820118-2019-04-22,63.8761,8.57755,58,27173.578
ATB:JourneyPattern:0820118-2019-04-22,63.87623,8.57183,59,27810.49
ATB:JourneyPattern:0820118-2019-04-22,63.87597,8.56821,60,28214.504
ATB:JourneyPattern:0820118-2019-04-22,63.87572,8.56567,61,28498.623
ATB:JourneyPattern:0820118-2019-04-22,63.87573,8.56357,62,28732.396
ATB:JourneyPattern:0820118-2019-04-22,63.87589,8.55979,63,29153.56
ATB:JourneyPattern:0820118-2019-04-22,63.87573,8.557,64,29464.652
ATB:JourneyPattern:0820118-2019-04-22,63.8752,8.55481,65,29715.479
ATB:JourneyPattern:0820118-2019-04-22,63.87461,8.55367,66,29858.373
ATB:JourneyPattern:0820118-2019-04-22,63.87382,8.55286,67,29984.326
ATB:JourneyPattern:0820118-2019-04-22,63.87209,8.55169,68,30216.816
ATB:JourneyPattern:0820118-2019-04-22,63.87194,8.55148,69,30245.543
ATB:JourneyPattern:0820118-2019-04-22,63.8719,8.55119,70,30278.133
ATB:JourneyPattern:0820118-2019-04-22,63.8719,8.55119,71,30278.133
ATB:JourneyPattern:0820118-2019-04-22,63.87202,8.55135,72,30299.516
ATB:JourneyPattern:0820118-2019-04-22,63.87217,8.55154,73,30326.463
ATB:JourneyPattern:0820118-2019-04-22,63.87361,8.55237,74,30511.484
ATB:JourneyPattern:0820118-2019-04-22,63.87391,8.55232,75,30545.342
ATB:JourneyPattern:0820118-2019-04-22,63.87434,8.55188,76,30613.828
ATB:JourneyPattern:0820118-2019-04-22,63.87451,8.55116,77,30696.182
ATB:JourneyPattern:0820118-2019-04-22,63.87464,8.54969,78,30860.459
ATB:JourneyPattern:0820118-2019-04-22,63.87451,8.54781,79,31070.24
ATB:JourneyPattern:0820118-2019-04-22,63.87419,8.54596,80,31279.24
ATB:JourneyPattern:0820118-2019-04-22,63.87338,8.54288,81,31633.762
ATB:JourneyPattern:0820118-2019-04-22,63.87238,8.53917,82,32061.496
ATB:JourneyPattern:0820118-2019-04-22,63.87087,8.53292,83,32777.26
ATB:JourneyPattern:0820118-2019-04-22,63.86975,8.52728,84,33417.363
ATB:JourneyPattern:0820118-2019-04-22,63.86888,8.52136,85,34083.453
ATB:JourneyPattern:0820118-2019-04-22,63.86888,8.52136,86,34083.453
ATB:JourneyPattern:0820118-2019-04-22,63.86781,8.51157,87,35179.76
ATB:JourneyPattern:0820118-2019-04-22,63.86678,8.50586,88,35825.652
ATB:JourneyPattern:0820118-2019-04-22,63.86535,8.50097,89,36392.805
ATB:JourneyPattern:0820118-2019-04-22,63.86367,8.49689,90,36883.984
ATB:JourneyPattern:0820118-2019-04-22,63.86183,8.49097,91,37574.094
ATB:JourneyPattern:0820118-2019-04-22,63.86013,8.48389,92,38384.637
ATB:JourneyPattern:0820118-2019-04-22,63.85743,8.47209,93,39732.152
ATB:JourneyPattern:0820118-2019-04-22,63.8569,8.46726,94,40273.055
ATB:JourneyPattern:0820118-2019-04-22,63.85647,8.46203,95,40857.22
ATB:JourneyPattern:0820118-2019-04-22,63.85613,8.45846,96,41256.43
ATB:JourneyPattern:0820118-2019-04-22,63.85588,8.45613,97,41517.293
ATB:JourneyPattern:0820118-2019-04-22,63.85543,8.45479,98,41674.65
ATB:JourneyPattern:0820118-2019-04-22,63.85456,8.45411,99,41797.566
ATB:JourneyPattern:0820118-2019-04-22,63.85343,8.4543,100,41925.125
ATB:JourneyPattern:0820118-2019-04-22,63.85233,8.45552,101,42107.99
ATB:JourneyPattern:0820118-2019-04-22,63.84911,8.45864,102,42607.1
ATB:JourneyPattern:0820118-2019-04-22,63.84822,8.45913,103,42720.2
ATB:JourneyPattern:0820118-2019-04-22,63.84588,8.46052,104,43023.176
ATB:JourneyPattern:0820118-2019-04-22,63.84584,8.4605,105,43028.156
ATB:JourneyPattern:0820118-2019-04-22,63.84581,8.46043,106,43036.633
ATB:JourneyPattern:0820118-2019-04-22,63.84581,8.46043,107,43036.633
ATB:JourneyPattern:0820118-2019-04-22,63.84584,8.4605,108,43045.113
ATB:JourneyPattern:0820118-2019-04-22,63.84588,8.46052,109,43050.09
ATB:JourneyPattern:0820118-2019-04-22,63.84822,8.45913,110,43353.07
ATB:JourneyPattern:0820118-2019-04-22,63.84911,8.45864,111,43466.168
ATB:JourneyPattern:0820118-2019-04-22,63.85233,8.45552,112,43965.28
