service_id,date,exception_type
ATB:Timetable:1600029-2019-04-22,20190610,2
ATB:Timetable:1600039-2019-04-22,20190422,2
ATB:Timetable:1600039-2019-04-22,20190501,2
ATB:Timetable:1600039-2019-04-22,20190529,2
ATB:Timetable:1600039-2019-04-22,20190610,2
ATB:Timetable:1600061-2019-04-22,20190501,2
ATB:Timetable:1600061-2019-04-22,20190529,2
ATB:Timetable:1600016-2019-04-22,20190426,1
ATB:Timetable:1600016-2019-04-22,20190503,1
ATB:Timetable:1600016-2019-04-22,20190510,1
ATB:Timetable:1600016-2019-04-22,20190516,1
ATB:Timetable:1600016-2019-04-22,20190524,1
ATB:Timetable:1600016-2019-04-22,20190531,1
ATB:Timetable:1600016-2019-04-22,20190607,1
ATB:Timetable:1600016-2019-04-22,20190614,1
ATB:Timetable:1600016-2019-04-22,20190621,1
ATB:Timetable:1600049-2019-04-22,20190516,2
ATB:Timetable:1600049-2019-04-22,20190530,2
ATB:Timetable:1600051-2019-04-22,20190603,1
ATB:Timetable:1600051-2019-04-22,20190606,1
ATB:Timetable:1600051-2019-04-22,20190607,1
ATB:Timetable:1600051-2019-04-22,20190613,1
ATB:Timetable:1600051-2019-04-22,20190614,1
ATB:Timetable:1600051-2019-04-22,20190617,1
ATB:Timetable:1600051-2019-04-22,20190620,1
ATB:Timetable:1600051-2019-04-22,20190621,1
ATB:Timetable:1600003-2019-04-22,20190422,1
ATB:Timetable:1600003-2019-04-22,20190428,1
ATB:Timetable:1600003-2019-04-22,20190501,1
ATB:Timetable:1600003-2019-04-22,20190505,1
ATB:Timetable:1600003-2019-04-22,20190512,1
ATB:Timetable:1600003-2019-04-22,20190519,1
ATB:Timetable:1600003-2019-04-22,20190526,1
ATB:Timetable:1600003-2019-04-22,20190530,1
ATB:Timetable:1600003-2019-04-22,20190602,1
ATB:Timetable:1600003-2019-04-22,20190609,1
ATB:Timetable:1600003-2019-04-22,20190610,1
ATB:Timetable:1600003-2019-04-22,20190616,1
ATB:Timetable:1600003-2019-04-22,20190623,1
ATB:Timetable:1600072-2019-04-22,20190429,2
ATB:Timetable:1600072-2019-04-22,20190430,2
ATB:Timetable:1600072-2019-04-22,20190501,2
ATB:Timetable:1600072-2019-04-22,20190502,2
ATB:Timetable:1600072-2019-04-22,20190503,2
ATB:Timetable:1600072-2019-04-22,20190513,2
ATB:Timetable:1600072-2019-04-22,20190514,2
ATB:Timetable:1600072-2019-04-22,20190515,2
ATB:Timetable:1600072-2019-04-22,20190516,2
ATB:Timetable:1600072-2019-04-22,20190517,2
ATB:Timetable:1600072-2019-04-22,20190527,2
ATB:Timetable:1600072-2019-04-22,20190528,2
ATB:Timetable:1600072-2019-04-22,20190529,2
ATB:Timetable:1600072-2019-04-22,20190530,2
ATB:Timetable:1600072-2019-04-22,20190531,2
ATB:Timetable:1600072-2019-04-22,20190610,2
ATB:Timetable:1600072-2019-04-22,20190611,2
ATB:Timetable:1600072-2019-04-22,20190612,2
ATB:Timetable:1600072-2019-04-22,20190613,2
ATB:Timetable:1600072-2019-04-22,20190614,2
ATB:Timetable:1600023-2019-04-22,20190422,2
ATB:Timetable:1600023-2019-04-22,20190501,2
ATB:Timetable:1600023-2019-04-22,20190530,2
ATB:Timetable:1600023-2019-04-22,20190610,2
ATB:Timetable:1600042-2019-04-22,20190422,1
ATB:Timetable:1600042-2019-04-22,20190428,1
ATB:Timetable:1600042-2019-04-22,20190501,1
ATB:Timetable:1600042-2019-04-22,20190505,1
ATB:Timetable:1600042-2019-04-22,20190512,1
ATB:Timetable:1600042-2019-04-22,20190517,1
ATB:Timetable:1600042-2019-04-22,20190519,1
ATB:Timetable:1600042-2019-04-22,20190526,1
ATB:Timetable:1600042-2019-04-22,20190530,1
ATB:Timetable:1600042-2019-04-22,20190602,1
ATB:Timetable:1600042-2019-04-22,20190610,1
ATB:Timetable:1600042-2019-04-22,20190616,1
ATB:Timetable:1600042-2019-04-22,20190623,1
ATB:Timetable:1600062-2019-04-22,20190422,2
ATB:Timetable:1600062-2019-04-22,20190501,2
ATB:Timetable:1600062-2019-04-22,20190516,1
ATB:Timetable:1600062-2019-04-22,20190517,2
ATB:Timetable:1600062-2019-04-22,20190610,2
ATB:Timetable:1600013-2019-04-22,20190422,1
ATB:Timetable:1600013-2019-04-22,20190428,1
ATB:Timetable:1600013-2019-04-22,20190501,1
ATB:Timetable:1600013-2019-04-22,20190505,1
ATB:Timetable:1600013-2019-04-22,20190512,1
ATB:Timetable:1600013-2019-04-22,20190517,1
ATB:Timetable:1600013-2019-04-22,20190519,1
ATB:Timetable:1600013-2019-04-22,20190526,1
ATB:Timetable:1600013-2019-04-22,20190530,1
ATB:Timetable:1600013-2019-04-22,20190602,1
ATB:Timetable:1600013-2019-04-22,20190609,1
ATB:Timetable:1600013-2019-04-22,20190610,1
ATB:Timetable:1600013-2019-04-22,20190616,1
ATB:Timetable:1600013-2019-04-22,20190623,1
ATB:Timetable:1600052-2019-04-22,20190604,1
ATB:Timetable:1600052-2019-04-22,20190611,1
ATB:Timetable:1600052-2019-04-22,20190618,1
ATB:Timetable:1600063-2019-04-22,20190516,2
ATB:Timetable:1600063-2019-04-22,20190530,2
ATB:Timetable:1600024-2019-04-22,20190422,2
ATB:Timetable:1600024-2019-04-22,20190501,2
ATB:Timetable:1600024-2019-04-22,20190517,2
ATB:Timetable:1600024-2019-04-22,20190610,2
ATB:Timetable:1600033-2019-04-22,20190609,1
ATB:Timetable:1600033-2019-04-22,20190616,1
ATB:Timetable:1600033-2019-04-22,20190623,1
ATB:Timetable:1600043-2019-04-22,20190422,1
ATB:Timetable:1600043-2019-04-22,20190428,1
ATB:Timetable:1600043-2019-04-22,20190505,1
ATB:Timetable:1600043-2019-04-22,20190512,1
ATB:Timetable:1600043-2019-04-22,20190519,1
ATB:Timetable:1600043-2019-04-22,20190526,1
ATB:Timetable:1600043-2019-04-22,20190602,1
ATB:Timetable:1600043-2019-04-22,20190609,1
ATB:Timetable:1600043-2019-04-22,20190610,1
ATB:Timetable:1600043-2019-04-22,20190616,1
ATB:Timetable:1600043-2019-04-22,20190623,1
ATB:Timetable:1600004-2019-04-22,20190426,1
ATB:Timetable:1600004-2019-04-22,20190430,1
ATB:Timetable:1600004-2019-04-22,20190503,1
ATB:Timetable:1600004-2019-04-22,20190510,1
ATB:Timetable:1600004-2019-04-22,20190516,1
ATB:Timetable:1600004-2019-04-22,20190524,1
ATB:Timetable:1600004-2019-04-22,20190531,1
ATB:Timetable:1600004-2019-04-22,20190607,1
ATB:Timetable:1600004-2019-04-22,20190614,1
ATB:Timetable:1600004-2019-04-22,20190621,1
ATB:Timetable:1600053-2019-04-22,20190602,1
ATB:Timetable:1600053-2019-04-22,20190609,1
ATB:Timetable:1600053-2019-04-22,20190610,1
ATB:Timetable:1600053-2019-04-22,20190616,1
ATB:Timetable:1600053-2019-04-22,20190623,1
ATB:Timetable:1600014-2019-04-22,20190422,2
ATB:Timetable:1600014-2019-04-22,20190610,2
ATB:Timetable:1600010-2019-06-24,20190624,1
ATB:Timetable:1600010-2019-06-24,20190625,1
ATB:Timetable:1600010-2019-06-24,20190626,1
ATB:Timetable:1600010-2019-06-24,20190627,1
ATB:Timetable:1600010-2019-06-24,20190628,1
ATB:Timetable:1600010-2019-06-24,20190701,1
ATB:Timetable:1600010-2019-06-24,20190703,1
ATB:Timetable:1600010-2019-06-24,20190705,1
ATB:Timetable:1600010-2019-06-24,20190708,1
ATB:Timetable:1600010-2019-06-24,20190710,1
ATB:Timetable:1600010-2019-06-24,20190712,1
ATB:Timetable:1600010-2019-06-24,20190715,1
ATB:Timetable:1600010-2019-06-24,20190717,1
ATB:Timetable:1600010-2019-06-24,20190719,1
ATB:Timetable:1600010-2019-06-24,20190722,1
ATB:Timetable:1600010-2019-06-24,20190724,1
ATB:Timetable:1600010-2019-06-24,20190726,1
ATB:Timetable:1600010-2019-06-24,20190729,1
ATB:Timetable:1600010-2019-06-24,20190731,1
ATB:Timetable:1600010-2019-06-24,20190802,1
ATB:Timetable:1600018-2019-04-22,20190422,2
ATB:Timetable:1600018-2019-04-22,20190501,2
ATB:Timetable:1600018-2019-04-22,20190517,2
ATB:Timetable:1600018-2019-04-22,20190530,2
ATB:Timetable:1600018-2019-04-22,20190610,2
ATB:Timetable:1600028-2019-04-22,20190422,2
ATB:Timetable:1600028-2019-04-22,20190501,2
ATB:Timetable:1600028-2019-04-22,20190517,2
ATB:Timetable:1600028-2019-04-22,20190531,2
ATB:Timetable:1600028-2019-04-22,20190610,2
ATB:Timetable:1600015-2019-04-22,20190501,2
ATB:Timetable:1600015-2019-04-22,20190517,2
ATB:Timetable:1600015-2019-04-22,20190530,2
ATB:Timetable:1600060-2019-04-22,20190423,1
ATB:Timetable:1600060-2019-04-22,20190424,1
ATB:Timetable:1600060-2019-04-22,20190426,1
ATB:Timetable:1600060-2019-04-22,20190429,1
ATB:Timetable:1600060-2019-04-22,20190430,1
ATB:Timetable:1600060-2019-04-22,20190503,1
ATB:Timetable:1600060-2019-04-22,20190506,1
ATB:Timetable:1600060-2019-04-22,20190507,1
ATB:Timetable:1600060-2019-04-22,20190508,1
ATB:Timetable:1600060-2019-04-22,20190510,1
ATB:Timetable:1600060-2019-04-22,20190513,1
ATB:Timetable:1600060-2019-04-22,20190514,1
ATB:Timetable:1600060-2019-04-22,20190515,1
ATB:Timetable:1600060-2019-04-22,20190516,1
ATB:Timetable:1600060-2019-04-22,20190520,1
ATB:Timetable:1600060-2019-04-22,20190521,1
ATB:Timetable:1600060-2019-04-22,20190522,1
ATB:Timetable:1600060-2019-04-22,20190524,1
ATB:Timetable:1600060-2019-04-22,20190527,1
ATB:Timetable:1600060-2019-04-22,20190528,1
ATB:Timetable:1600060-2019-04-22,20190529,1
ATB:Timetable:1600060-2019-04-22,20190531,1
ATB:Timetable:1600060-2019-04-22,20190603,1
ATB:Timetable:1600060-2019-04-22,20190604,1
ATB:Timetable:1600060-2019-04-22,20190605,1
ATB:Timetable:1600060-2019-04-22,20190607,1
ATB:Timetable:1600060-2019-04-22,20190611,1
ATB:Timetable:1600060-2019-04-22,20190612,1
ATB:Timetable:1600060-2019-04-22,20190614,1
ATB:Timetable:1600060-2019-04-22,20190617,1
ATB:Timetable:1600060-2019-04-22,20190618,1
ATB:Timetable:1600060-2019-04-22,20190619,1
ATB:Timetable:1600060-2019-04-22,20190621,1
ATB:Timetable:1600058-2019-04-22,20190517,2
ATB:Timetable:1600058-2019-04-22,20190529,1
ATB:Timetable:1600058-2019-04-22,20190530,2
ATB:Timetable:1600038-2019-04-22,20190501,2
ATB:Timetable:1600038-2019-04-22,20190517,2
ATB:Timetable:1600038-2019-04-22,20190530,2
ATB:Timetable:1600048-2019-04-22,20190422,1
ATB:Timetable:1600048-2019-04-22,20190428,1
ATB:Timetable:1600048-2019-04-22,20190501,1
ATB:Timetable:1600048-2019-04-22,20190505,1
ATB:Timetable:1600048-2019-04-22,20190512,1
ATB:Timetable:1600048-2019-04-22,20190517,1
ATB:Timetable:1600048-2019-04-22,20190526,1
ATB:Timetable:1600048-2019-04-22,20190530,1
ATB:Timetable:1600048-2019-04-22,20190602,1
ATB:Timetable:1600048-2019-04-22,20190609,1
ATB:Timetable:1600048-2019-04-22,20190610,1
ATB:Timetable:1600048-2019-04-22,20190616,1
ATB:Timetable:1600048-2019-04-22,20190623,1
ATB:Timetable:1600011-2019-06-24,20190625,2
ATB:Timetable:1600011-2019-06-24,20190627,2
ATB:Timetable:1600045-2019-04-22,20190516,1
ATB:Timetable:1600045-2019-04-22,20190531,1
ATB:Timetable:1600045-2019-04-22,20190607,1
ATB:Timetable:1600045-2019-04-22,20190614,1
ATB:Timetable:1600045-2019-04-22,20190621,1
ATB:Timetable:1600002-2019-04-22,20190427,1
ATB:Timetable:1600002-2019-04-22,20190504,1
ATB:Timetable:1600002-2019-04-22,20190511,1
ATB:Timetable:1600002-2019-04-22,20190517,1
ATB:Timetable:1600002-2019-04-22,20190518,1
ATB:Timetable:1600002-2019-04-22,20190525,1
ATB:Timetable:1600002-2019-04-22,20190601,1
ATB:Timetable:1600002-2019-04-22,20190608,1
ATB:Timetable:1600002-2019-04-22,20190615,1
ATB:Timetable:1600002-2019-04-22,20190622,1
ATB:Timetable:1600022-2019-04-22,20190517,2
ATB:Timetable:1600025-2019-04-22,20190422,2
ATB:Timetable:1600025-2019-04-22,20190501,2
ATB:Timetable:1600025-2019-04-22,20190610,2
ATB:Timetable:1600035-2019-04-22,20190422,2
ATB:Timetable:1600035-2019-04-22,20190517,2
ATB:Timetable:1600035-2019-04-22,20190610,2
ATB:Timetable:1600032-2019-04-22,20190422,2
ATB:Timetable:1600032-2019-04-22,20190423,2
ATB:Timetable:1600032-2019-04-22,20190424,2
ATB:Timetable:1600032-2019-04-22,20190425,2
ATB:Timetable:1600032-2019-04-22,20190426,2
ATB:Timetable:1600032-2019-04-22,20190429,2
ATB:Timetable:1600032-2019-04-22,20190430,2
ATB:Timetable:1600032-2019-04-22,20190501,2
ATB:Timetable:1600032-2019-04-22,20190502,2
ATB:Timetable:1600032-2019-04-22,20190503,2
ATB:Timetable:1600032-2019-04-22,20190506,2
ATB:Timetable:1600032-2019-04-22,20190507,2
ATB:Timetable:1600032-2019-04-22,20190508,2
ATB:Timetable:1600032-2019-04-22,20190509,2
ATB:Timetable:1600032-2019-04-22,20190510,2
ATB:Timetable:1600032-2019-04-22,20190513,2
ATB:Timetable:1600032-2019-04-22,20190514,2
ATB:Timetable:1600032-2019-04-22,20190515,2
ATB:Timetable:1600032-2019-04-22,20190516,2
ATB:Timetable:1600032-2019-04-22,20190517,2
ATB:Timetable:1600032-2019-04-22,20190520,2
ATB:Timetable:1600032-2019-04-22,20190521,2
ATB:Timetable:1600032-2019-04-22,20190522,2
ATB:Timetable:1600032-2019-04-22,20190523,2
ATB:Timetable:1600032-2019-04-22,20190524,2
ATB:Timetable:1600032-2019-04-22,20190527,2
ATB:Timetable:1600032-2019-04-22,20190528,2
ATB:Timetable:1600032-2019-04-22,20190529,2
ATB:Timetable:1600032-2019-04-22,20190530,2
ATB:Timetable:1600032-2019-04-22,20190531,2
ATB:Timetable:1600032-2019-04-22,20190603,2
ATB:Timetable:1600032-2019-04-22,20190604,2
ATB:Timetable:1600032-2019-04-22,20190605,2
ATB:Timetable:1600032-2019-04-22,20190606,2
ATB:Timetable:1600032-2019-04-22,20190607,2
ATB:Timetable:1600012-2019-04-22,20190426,1
ATB:Timetable:1600012-2019-04-22,20190427,1
ATB:Timetable:1600012-2019-04-22,20190430,1
ATB:Timetable:1600012-2019-04-22,20190503,1
ATB:Timetable:1600012-2019-04-22,20190504,1
ATB:Timetable:1600012-2019-04-22,20190510,1
ATB:Timetable:1600012-2019-04-22,20190511,1
ATB:Timetable:1600012-2019-04-22,20190516,1
ATB:Timetable:1600012-2019-04-22,20190517,1
ATB:Timetable:1600012-2019-04-22,20190518,1
ATB:Timetable:1600012-2019-04-22,20190524,1
ATB:Timetable:1600012-2019-04-22,20190525,1
ATB:Timetable:1600012-2019-04-22,20190531,1
ATB:Timetable:1600012-2019-04-22,20190601,1
ATB:Timetable:1600012-2019-04-22,20190607,1
ATB:Timetable:1600012-2019-04-22,20190608,1
ATB:Timetable:1600012-2019-04-22,20190614,1
ATB:Timetable:1600012-2019-04-22,20190615,1
ATB:Timetable:1600012-2019-04-22,20190621,1
ATB:Timetable:1600012-2019-04-22,20190622,1
ATB:Timetable:1600036-2019-04-22,20190422,2
ATB:Timetable:1600036-2019-04-22,20190501,2
ATB:Timetable:1600036-2019-04-22,20190517,2
ATB:Timetable:1600036-2019-04-22,20190529,2
ATB:Timetable:1600036-2019-04-22,20190530,2
ATB:Timetable:1600036-2019-04-22,20190610,2
ATB:Timetable:1600003-2019-06-24,20190630,1
ATB:Timetable:1600003-2019-06-24,20190707,1
ATB:Timetable:1600003-2019-06-24,20190714,1
ATB:Timetable:1600003-2019-06-24,20190721,1
ATB:Timetable:1600003-2019-06-24,20190728,1
ATB:Timetable:1600026-2019-04-22,20190422,2
ATB:Timetable:1600026-2019-04-22,20190423,2
ATB:Timetable:1600026-2019-04-22,20190501,2
ATB:Timetable:1600026-2019-04-22,20190517,2
ATB:Timetable:1600026-2019-04-22,20190530,2
ATB:Timetable:1600026-2019-04-22,20190610,2
ATB:Timetable:1600007-2019-04-22,20190501,2
ATB:Timetable:1600056-2019-04-22,20190603,1
ATB:Timetable:1600056-2019-04-22,20190605,1
ATB:Timetable:1600056-2019-04-22,20190606,1
ATB:Timetable:1600056-2019-04-22,20190607,1
ATB:Timetable:1600056-2019-04-22,20190612,1
ATB:Timetable:1600056-2019-04-22,20190613,1
ATB:Timetable:1600056-2019-04-22,20190614,1
ATB:Timetable:1600056-2019-04-22,20190617,1
ATB:Timetable:1600056-2019-04-22,20190619,1
ATB:Timetable:1600056-2019-04-22,20190620,1
ATB:Timetable:1600056-2019-04-22,20190621,1
ATB:Timetable:1600046-2019-04-22,20190422,2
ATB:Timetable:1600046-2019-04-22,20190501,2
ATB:Timetable:1600046-2019-04-22,20190529,2
ATB:Timetable:1600046-2019-04-22,20190610,2
ATB:Timetable:1600009-2019-04-22,20190530,2
ATB:Timetable:1600040-2019-04-22,20190426,1
ATB:Timetable:1600040-2019-04-22,20190503,1
ATB:Timetable:1600040-2019-04-22,20190510,1
ATB:Timetable:1600040-2019-04-22,20190516,1
ATB:Timetable:1600040-2019-04-22,20190524,1
ATB:Timetable:1600040-2019-04-22,20190529,1
ATB:Timetable:1600040-2019-04-22,20190531,1
ATB:Timetable:1600040-2019-04-22,20190607,1
ATB:Timetable:1600040-2019-04-22,20190614,1
ATB:Timetable:1600040-2019-04-22,20190621,1
ATB:Timetable:1600017-2019-04-22,20190422,2
ATB:Timetable:1600017-2019-04-22,20190501,2
ATB:Timetable:1600017-2019-04-22,20190610,2
ATB:Timetable:1600020-2019-04-22,20190422,2
ATB:Timetable:1600020-2019-04-22,20190501,2
ATB:Timetable:1600020-2019-04-22,20190517,2
ATB:Timetable:1600020-2019-04-22,20190610,2
ATB:Timetable:1600037-2019-04-22,20190425,1
ATB:Timetable:1600037-2019-04-22,20190502,1
ATB:Timetable:1600037-2019-04-22,20190509,1
ATB:Timetable:1600037-2019-04-22,20190516,1
ATB:Timetable:1600037-2019-04-22,20190523,1
ATB:Timetable:1600037-2019-04-22,20190529,1
ATB:Timetable:1600037-2019-04-22,20190606,1
ATB:Timetable:1600037-2019-04-22,20190613,1
ATB:Timetable:1600037-2019-04-22,20190620,1
ATB:Timetable:1600067-2019-04-22,20190427,1
ATB:Timetable:1600067-2019-04-22,20190430,1
ATB:Timetable:1600067-2019-04-22,20190504,1
ATB:Timetable:1600067-2019-04-22,20190511,1
ATB:Timetable:1600067-2019-04-22,20190516,1
ATB:Timetable:1600067-2019-04-22,20190518,1
ATB:Timetable:1600067-2019-04-22,20190525,1
ATB:Timetable:1600067-2019-04-22,20190601,1
ATB:Timetable:1600067-2019-04-22,20190608,1
ATB:Timetable:1600067-2019-04-22,20190615,1
ATB:Timetable:1600067-2019-04-22,20190622,1
ATB:Timetable:1600010-2019-04-22,20190422,2
ATB:Timetable:1600010-2019-04-22,20190501,2
ATB:Timetable:1600010-2019-04-22,20190530,2
ATB:Timetable:1600010-2019-04-22,20190610,2
