route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,shape_id
ATB:Line:0094-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00946002-2019-04-22,Lade,,0,0,
ATB:Line:0094-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00940002-2019-04-22,Lade,,0,0,
ATB:Line:0093-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00930002-2019-04-22,Sandmoen,,0,0,
ATB:Line:0093-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00936002-2019-04-22,Sandmoen,,0,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060159-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060151-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060153-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060155-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060157-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060149-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060145-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060139-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060131-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060135-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060127-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060123-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060115-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060119-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060111-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060103-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600001-2019-04-22,ATB:VehicleJourney:00060107-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066027-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066025-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066029-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066023-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066021-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066013-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066019-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066017-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066011-2019-04-22,Værestrøa,,1,0,
ATB:Line:0006-2019-04-22,ATB:Timetable:1600002-2019-04-22,ATB:VehicleJourney:00066005-2019-04-22,Værestrøa,,1,0,
