0022000300000070023       LADE - MUNKEGATA - KROPPANMARKA - SJETNMARKA                                      
0022000400000070024       LADE - MUNKEGATA - KOLSTAD / HEIMDAL                                              
0022000500000070025       DRAGVOLL - DRONNINGENS GATE - BUENGET                                             
0022000600000070026       VíRESTRùA - MUNKEGATA - ROMOLSLIA                                                 
0022000700000070027       VIKèSEN / REPPE - MUNKEGATA - FLATèSEN                                            
0022000800000070028       STEINèSEN / BLAKLI - DRONNINGENS GATE - STAVSET                                   
0022000900000070029       DRAGVOLL - MUNKEGATA - KATTEM / LUNDèSEN                                          
00220010000000700210      DRONNINGENS GATE - SKISTUA                                                        
00220011000000700211      VIKèSEN / JONSVATNET - DRONNINGENS GATE - TROLLAHAUGEN                            
002200190000007002                                                                                          
00220020000000700220      DRONNINGENS GATE - VALENTINLYST                                                   
00220036000000700236      MUNKEGATA - BRUNDALEN / JAKOBSLI                                                  
002200370000007002                                                                                          
002200400000007002                                                                                          
002200430000007002                                                                                          
002200440000007002                                                                                          
00220046000000700246      PIRBADET - MUNKEGATA - TILLER                                                     
002200470000007002                                                                                          
00220052000000700252      MUNKEGATA - VESTLIA (Othilienborg)                                                
00220054000000700254      TRONDHEIM SENTRALSTASJON - MUNKEGATA - BRATSBERG                                  
00220055000000700255      MUNKEGATA - RATE                                                                  
00220060000000700260      MUNKEGATA - VALENTINLYST                                                          
00220063000000700263      SINGSAKER - DRONNINGENS GATE - ILSVIKA                                            
00220066000000700266      MUNKEGATA -  JAKOBSLI                                                             
00220071000000700271      HAIMDAL STASJON - SPONGDAL                                                        
00220075000000700275      MUNKEGATA - SPONGDAL via Trolla / Rye                                             
002200760000007002                                                                                          
002200880000007002                                                                                          
002200890000007002                                                                                          
002200910000007002                                                                                          
002200920000007002                                                                                          
002200930000007002                                                                                          
002200940000007002                                                                                          
002200970000007002                                                                                          
002200980000007002                                                                                          
002202540000007002                                                                                          
002203010000007002                                                                                          
002205010000007002501     Melhus skysstasjon - Ugleveien                                                    
